,Código,Nome,Repac./  Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Minimo,Intervalo Indicativo Máximo,PU,% PU Par / % VNE,Duration,% Reune,Referência NTN-B
296,IGTAA0,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,28/09/2025,"DI + 2,15%","0,26","0,1","0,1913","0,0165","0,1748","0,2079","1080,633662","100,0307",4,,
297,IGTAA3,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A (*) (**),20/09/2030,"DI + 0,45%",--,--,"0,822","0,0441","0,7779","0,8662","987,784053","98,7222","875,74",,
298,IGTAB0,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,28/09/2027,"DI + 2,45%","0,4513","0,2571","0,357","0,0323","0,3247","0,3894","1110,740579","102,6706","322,78",,
299,IGTAB1,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A (*),24/06/2028,"DI + 1,63%","0,75","0,4763","0,6207","0,0151","0,6055","0,6359","1060,661524","101,9077","477,84",,
300,INEL12,INSPIRALI EDUCACAO S/A (*),15/05/2029,"DI + 1,65%","1,4819","1,102","1,3013","0,0079","1,2934","1,3093","1065,784443","100,7272","531,86",15.0,
301,IOCHA3,IOCHPE-MAXION S/A (*) (**),02/04/2030,"DI + 1,6%","1,1128","0,9437","1,0487","0,037","1,0116","1,0858","1091,052747","101,4405","663,67",,
302,IOCHA4,IOCHPE-MAXION S/A (*) (**),10/10/2028,"DI + 1,35%","1,0124","0,87","0,934","0,0611","0,8729","0,9952","1079,638093","100,8464","516,84",,
303,IOCHA5,IOCHPE-MAXION S/A (*) (**),05/02/2030,"DI + 1,55%","1,1981","0,7261","0,9952","0,2638","0,7314","1,2592","1038,574695","101,6558","756,54",,
304,IOCHA6,IOCHPE-MAXION S/A (*) (**),04/06/2030,"DI + 1,45%","1,1663","0,8043","1,0319","0,0772","0,9546","1,1092","1062,03439","101,2918","784,32",,
305,ISPE12,IGUA SERGIPE S.A. (*),01/06/2029,"DI + 2,5%","2,44","2,005","2,2424","0,0696","2,1729","2,3121","1136,624606","100,6741","673,27",40.0,
306,ISPE13,IGUA SERGIPE S.A. (*),01/06/2029,"DI + 2,5%","2,4414","2,1433","2,2897","0,0255","2,2642","2,3153","1074,826648","100,5729","701,31",35.0,
307,ITSA17,ITAUSA S/A (*),25/07/2034,"DI + 0,88%",--,--,"0,6873","0,0591","0,6282","0,7465","1034,83226","100,9677","1271,04",,
308,JHSFA1,JHSF PARTICIPAÇÕES S/A,21/01/2027,"DI + 2,75%","1,4108","1,1894","1,3",0,"1,3","1,3","693,481941","100,9171","162,19",,
309,JHSFA3,JHSF PARTICIPAÇÕES S/A (*),20/12/2027,"DI + 2,2%","1,41","1,1608","1,2664","0,0034","1,263","1,27","1011,184643","101,054","288,32",35.0,
310,JSLGA5,JSL S/A (*),20/10/2028,"DI + 2,7%","2,9638","2,3695","2,6882","0,0612","2,6269","2,7495","1073,141355","100,0192","421,87",,
311,JSMLA5,SIMPAR S.A. (*),15/01/2031,"DI + 3,5%","4,9999","4,25","4,7584","0,3208","4,4376","5,0794","997,241086","96,3535","770,89",45.0,
312,JSMLB3,SIMPAR S.A. (*),20/05/2026,"DI + 2,2%","2,0016","0,7216","1,5445","0,1311","1,4134","1,6756","531,164622","100,3923","153,35",35.0,
313,KLAS12,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S/A (*) (**),16/08/2026,"DI + 2,8%","2,9115","2,1235","2,5155","0,0299","2,4856","2,5456","407,639153","100,174","158,05",,
314,KRSA11,KORA SAUDE PARTICIPACOES S.A. (*),03/05/2027,"DI + 1,95%",13,"4,9601","7,5066","0,0114","7,4952","7,5181","1011,443311","95,0218","240,63",,
315,KRSA12,KORA SAUDE PARTICIPACOES S.A.,30/10/2030,"DI + 2,8%","9,6668","6,3839","8,4006","1,4546","6,946","9,8553","975,013893","86,1627","695,68",,
316,LCAMC2,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),20/05/2031,"DI + 2,4%","1,5012","1,3664","1,4097","0,0264","1,3833","1,4362","1092,990278","103,2185","825,07",45.0,
317,LMTP16,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*) (**),25/09/2025,"DI + 1,49%","1,3552","1,15","1,2489","0,0288","1,2201","1,2778","1078,797381","100,0019",2,,
318,LMTP17,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),25/05/2026,"DI + 2,4%","2,05","1,7633","1,9135","0,0401","1,8734","1,9537","1059,339846","100,2958","156,29",,
319,LMTP18,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),10/12/2026,"DI + 1,93%","1,5982","1,3911","1,4868","0,0123","1,4745","1,4993","1052,44452","100,4788","276,29",,
320,LMTP26,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*) (**),25/09/2027,"DI + 1,7%","1,4763","1,2989","1,3893","0,0087","1,3806","1,3981","1085,3902","100,5091","418,38",,
321,LMTPA0,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),15/10/2029,"DI + 1,7%","1,5315","1,3","1,4023","0,0119","1,3904","1,4143","1079,700429","100,8741","748,88",35.0,
322,LMTPA1,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),17/01/2028,"DI + 1,5%",--,--,"1,5023","0,0214","1,4809","1,5238","1029,678671","99,9955","497,39",,
323,LMTPB1,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),17/01/2030,"DI + 1,7%",--,--,"1,7963","0,0281","1,7682","1,8245","1026,972925","99,6954","812,07",,
324,LOGGB1,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES S/A (*),11/07/2027,"DI + 1,65%","1,25","0,85","1,05","0,0045","1,0455","1,0546","1039,715299","100,6934","294,33",,
325,LORTB1,LOCALIZA RENT A CAR (*),15/07/2027,"DI + 1,6%","1,289","1,0968","1,1849","0,0133","1,1716","1,1983","1037,912283","100,6525","400,44",,
326,LORTB2,LOCALIZA RENT A CAR (*),05/12/2028,"DI + 1,87%","1,3065","1,0842","1,1855","0,0246","1,1609","1,2103","1067,155143","101,7128","635,66",,
327,LORTB9,LOCALIZA RENT A CAR (*),25/02/2029,DI + 2%,"1,4267","1,1557","1,3048","0,0096","1,2952","1,3145","1032,488213","101,8924","691,68",,
328,LVTC12,LIVETECH DA BAHIA INDUSTRIA E COMERCIO S/A (*) (**),15/06/2027,"DI + 2,3%",--,--,"2,3342","0,0851","2,2491","2,4194","836,469837","99,9707","220,81",,
329,LVTC22,LIVETECH DA BAHIA INDUSTRIA E COMERCIO S/A (*),15/06/2029,"DI + 2,7%","6,7064","3,6685","5,0688","1,0905","3,9784","6,1594","897,440746","96,4273","398,55",,
330,MATD12,HOSPITAL MATER DEI S.A. (*),15/05/2031,"DI + 0,95%","0,9175","0,784","0,85","0,0002","0,8498","0,8504","1059,20214","100,358","909,08",,
331,MEAL14,INTERNATIONAL MEAL COMPANY ALIMENTAÇÃO S.A. (*) (**),11/10/2028,"DI + 4,2%","4,7687","3,2986","4,04","0,0852","3,9548","4,1253","668,32116","100,2568","420,78",,
332,MGLUA0,MAGAZINE LUIZA S/A (*),15/10/2026,"DI + 1,25%","2,0872","1,6465","1,8666","0,0544","1,8122","1,9211","1064,977962","99,6932","127,37",,
333,MILS18,MILLS ESTR. E SERVIÇOS DE ENGENHARIA S/A (*),10/01/2030,DI + 2%,"0,9961","0,7","0,869","0,0325","0,8365","0,9017","1064,205218","102,9272","654,08",,
334,MILS19,MILLS ESTR. E SERVIÇOS DE ENGENHARIA S/A (*),20/06/2029,"DI + 1,3%","1,1484","0,75","0,9488","0,0032","0,9456","0,9521","1050,51426","100,8958","647,62",,
335,MNLT11,MNLT S.A.,15/10/2026,"DI + 1,75%","1,033","0,5562","0,7726","0,0541","0,7185","0,8269","1080,411129","100,9187","238,84",,
336,MNRVA1,MINERVA S/A (*) (**),15/10/2026,"DI + 1,6%","1,3808","1,1958","1,2837","0,0167","1,267","1,3005","1073,048281","100,2961","238,95",10.0,
337,MOTVA8,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A. (*),15/05/2030,"DI + 0,57%","0,6363","0,356","0,5062","0,044","0,4622","0,5503","1048,524018","100,2166","859,51",,
338,MOVI17,MOVIDA PARTICIPACOES S/A (*),15/09/2026,"DI + 2,7%","3,032","2,2781","2,6973","0,4454","2,2519","3,1427","501,986838","100,0025","235,1",45.0,
339,MOVI19,MOVIDA PARTICIPACOES S/A (*) (**),15/09/2027,"DI + 2,95%","2,9957","2,3891","2,8051","0,1106","2,6945","2,9158","1005,902789","100,1888","337,53",5.0,
340,MOVI27,MOVIDA PARTICIPACOES S/A (*) (**),15/09/2029,"DI + 2,9%",4,"3,2626","3,5492","0,3067","3,2425","3,8561","988,846062","98,4911","608,32",10.0,
341,MOVI34,MOVIDA PARTICIPACOES S/A (*) (**),27/07/2027,"DI + 2,05%","3,75","1,7063","2,48","0,1453","2,3348","2,6254","680,700956","99,4946","303,5",,
342,MOVIA2,MOVIDA PARTICIPACOES S/A (*),15/10/2026,"DI + 2,1%","3,0005","0,7678","1,8465","0,275","1,5715","2,1215","1073,542109","100,1255","127,18",,
343,MOVIA3,MOVIDA PARTICIPACOES S/A (*),05/03/2027,"DI + 2,5%","3,9447",3,"3,3672","0,2052","3,162","3,5725","996,654375","98,8921","333,15",10.0,
344,MRFGA1,MARFRIG GLOBAL FOODS S.A. (*) (**),11/11/2027,"DI + 1,55%","1,3","0,8","1,0486","0,0034","1,0452","1,0522","1067,011255","100,6969","353,83",,
345,MTRO12,COMPANHIA DO METROPOLITANO DE SAO PAULO,25/04/2027,"DI + 4,5%","0,6516","0,3919","0,5242","0,0231","0,5011","0,5474","497,178902","102,8283","182,28",,
346,MULPA0,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),15/10/2028,"DI + 1,3%","0,8","0,6057","0,7028","0,0388","0,664","0,7417","1079,238892","101,0062","427,31",,
347,MULPB1,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),10/01/2028,"DI + 1,2%","0,8","0,6171","0,7143","0,0121","0,7022","0,7265","1040,060737","100,7588","396,17",,
348,MULTA5,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),15/10/2031,"DI + 0,55%","0,65","0,2534","0,4732","0,0341","0,4391","0,5074","1067,889923","100,2717","895,2",,
349,MULTB5,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),15/10/2034,"DI + 0,8%","0,7984","0,4","0,6",0,"0,6","0,6","1076,30468","100,9513","1203,61",,
350,MVLV19,MOVIDA PARTICIPACOES S/A (*),05/04/2027,"DI + 2,95%","3,4369","3,0511","3,2354","0,2907","2,9448","3,5262","1077,605933","99,754","224,09",10.0,
351,MVLVA1,MOVIDA PARTICIPACOES S/A (*),22/12/2027,"DI + 2,9%","3,9815","3,0382","3,3137","0,3243","2,9894","3,6382","1040,319592","99,5674","271,99",45.0,
352,MVLVA3,MOVIDA PARTICIPACOES S/A (*),10/08/2027,"DI + 2,5%","3,8822","1,4986","2,6194","0,2094","2,41","2,8288","1018,36885","99,8081","415,84",,
353,NATUA3,NATURA COSMÉTICOS S/A (*),15/06/2029,"DI + 1,2%","1,15","0,8","0,9744","0,004","0,9704","0,9785","1049,473676","100,6441","725,35",,
354,NIGP12,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),24/03/2032,"DI + 1,9%","1,1202","0,85","0,9862","0,0149","0,9713","1,0012","1117,415327","103,3111","916,19",,
355,NTSD16,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),15/02/2029,"DI + 1,2%","0,8591","0,6558","0,7529","0,0006","0,7523","0,7536","1028,707779","101,2218","691,73",35.0,
356,NTSD17,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),20/06/2028,"DI + 0,8%","0,5224","0,3866","0,4488","0,0319","0,4169","0,4809","1048,068792","100,7934","570,91",,
357,NTSD18,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),22/11/2030,"DI + 0,8%","0,7901","0,4218","0,6013","0,0035","0,5978","0,6049","1059,442852","100,724","922,19",,
358,NTSD25,NOVA TRANSPORTE DO SUDESTE S.A. - NTS  (*),13/09/2029,"DI + 1,6%","1,163","0,8685","0,9887","0,1071","0,8816","1,0959","1022,778401","101,9017","787,74",,
359,NTSD26,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),15/02/2031,"DI + 1,4%","0,9","0,6966","0,7944","0,0161","0,7783","0,8106","1038,647223","102,1782","908,55",,
360,NTSD35,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),13/09/2032,"DI + 1,85%","1,087","0,8628","0,9578","0,0531","0,9047","1,0111","1039,753201","103,5868","1013,57",,
361,NTSD36,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),15/02/2034,"DI + 1,7%","1,0234","0,802","0,9098","0,0358","0,874","0,9457","1054,445766","103,6996","1180,41",45.0,
362,OMGE13,OMEGA GERAÇÃO S/A (*),15/03/2029,"DI + 1,99%","1,2","0,96","1,0802","0,0006","1,0796","1,0809","787,773182","101,9226","536,85",,
363,OMGE16,OMEGA GERAÇÃO S/A (*) (**),15/03/2030,"DI + 1,15%","1,05","0,8","0,9564","0,0485","0,9079","1,005","1010,194404","100,6585","863,82",,
364,OMGE21,OMEGA GERAÇÃO S/A (*) (**),15/05/2026,"DI + 1,3%","0,9","0,55","0,7338","0,0223","0,7114","0,7562","636,185926","100,3361","150,86",,
365,OMGE26,OMEGA GERAÇÃO S/A (*) (**),15/03/2031,"DI + 1,25%","1,1594","0,7748","0,9818","0,1673","0,8145","1,1492","1014,17238","101,0525","995,84",,
366,ONCO19,ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A. (*) (**),25/11/2027,"DI + 1,62%",--,--,--,--,--,--,"762,546689","72,3826",N/D,,
367,ONCO29,ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A. (*) (**),25/11/2029,"DI + 1,8%",--,--,--,--,--,--,"727,87127","69,0499",N/D,5.0,
368,ONCOA1,ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A. (*) (**),10/04/2029,"DI + 1,4%",--,--,--,--,--,--,"717,438153","66,9992",N/D,45.0,
369,OPCT15,OCEANPACT SERVICOS MARITIMOS S.A. (*),10/07/2029,"DI + 2,95%","1,65","1,3","1,4786","0,0359","1,4427","1,5146","966,240558","102,31","401,87",,
370,OPCT16,OCEANPACT SERVICOS MARITIMOS S.A. (*),18/12/2029,"DI + 2,5%","1,7028","1,3597","1,5487","0,1238","1,4249","1,6726","1026,249932","102,4253","649,12",5.0,
371,OPCT17,OCEANPACT SERVICOS MARITIMOS S.A.  (*),27/07/2030,DI + 2%,"1,65","1,35","1,4972","0,0091","1,4881","1,5064","1026,626918","101,4416","731,05",10.0,
372,ORMA15,ORIZON MEIO AMBIENTE S.A. (*),15/11/2028,"DI + 2,4%","1,5","1,2","1,35","0,0002","1,3498","1,3503","1018,88521","101,4948","363,74",,
373,OVSA10,UNIDAS LOCACOES E SERVICOS S.A. (*) (**),20/06/2026,"DI + 2,4%","1,9006","1,6","1,7537","0,0248","1,7289","1,7787","524,393936","100,4412","175,21",,
374,OVSA1A,UNIDAS LOCACOES E SERVICOS S.A. (*) (**),24/05/2027,"DI + 2,45%","1,9017","1,6888","1,819","0,0083","1,8106","1,8274","1063,110051","100,6362","258,88",5.0,
375,OVSAA3,UNIDAS LOCACOES E SERVICOS S.A. (*),15/07/2028,"DI + 2,4%","2,5463","2,1134","2,3831","0,2155","2,1676","2,5987","1033,151731","100,0351","535,14",,
376,OVSAA8,UNIDAS LOCACOES E SERVICOS S.A. (*),10/06/2029,"DI + 2,7%","2,4676","2,0893","2,3086","0,0512","2,2574","2,3599","1059,773014","100,9551","627,96",,
377,OVSAA9,UNIDAS LOCACOES E SERVICOS S.A. (*),18/11/2029,"DI + 2,5%","2,6591","2,3","2,4882","0,0261","2,4621","2,5144","1060,285549","100,0314","687,52",,
378,OVSAB0,UNIDAS LOCACOES E SERVICOS S.A. (*),16/05/2028,"DI + 2,3%","2,4216","2,15","2,2886","0,0199","2,2686","2,3086","1046,806216","100,0239","541,43",,
379,OZNH11,OZN HEALTH SPE S.A (*),26/11/2031,"DI + 3,5%","2,1442","1,6927","2,0268","0,6071","1,4197","2,634","1051,305434","103,6945","642,94",,
380,PALFA4,COMPANHIA PAULISTA DE FORÇA E LUZ (*),05/09/2027,"DI + 0,55%",--,--,"0,492","0,0542","0,4378","0,5463","575,69693","100,0568","247,94",,
381,PALFA5,COMPANHIA PAULISTA DE FORÇA E LUZ (*),10/09/2029,"DI + 0,49%","0,6005","0,3201","0,482","0,1184","0,3636","0,6006","1005,371583","100,0222","703,41",,
382,PALFA6,COMPANHIA PAULISTA DE FORÇA E LUZ (*),15/02/2030,"DI + 0,59%",--,--,"0,551","0,053","0,498","0,6041","1016,824651","100,1174","762,43",,
383,PASS12,COMPASS GAS E ENERGIA S.A (*),01/11/2030,"DI + 1,55%",--,--,"1,3588","0,0748","1,284","1,4337","1069,991847","100,6202","827,38",,
384,PASS13,COMPASS GAS E ENERGIA S.A (*),15/03/2029,"DI + 1,08%","0,9019","0,7","0,8151","0,0565","0,7585","0,8717","1011,049679","100,7454","713,5",,
385,PASS14,COMPASS GAS E ENERGIA S.A (*),01/06/2030,"DI + 0,65%","0,5646","0,4357","0,513","0,0157","0,4972","0,5288","1046,085803","100,4712","870,09",10.0,
386,PASS24,COMPASS GAS E ENERGIA S.A (*),01/06/2032,"DI + 0,7%",--,--,"1,1057","0,2844","0,8213","1,3902","1023,473986","98,3419","1045,44",,
387,PEJA21,PRIO FORTE S.A (*),15/08/2027,"DI + 2,05%","1,398","0,8253","1,0647","0,0325","1,0322","1,0973","1033,847403","101,6364","421,85",,
388,PFOR15,PRIO FORTE S.A (*),20/02/2030,"DI + 1,2%",--,"0,8981","0,9759","0,0809","0,895","1,0569","1021,361254","100,6795","770,29",,
389,PFOR16,PRIO FORTE S.A (*),15/07/2030,"DI + 1,45%","1,288","1,0423","1,143","0,0521","1,0909","1,1953","1040,378659","100,9827","813,9",40.0,
390,PFOR25,PRIO FORTE S.A (*),20/02/2032,"DI + 1,35%",--,--,"1,2091","0,0429","1,1662","1,2521","1020,404204","100,571","1032,11",,
391,PFOR26,PRIO FORTE S.A (*),15/07/2032,"DI + 1,6%","1,3828","1,1465","1,2426","0,0643","1,1783","1,307","1045,850321","101,4846","1056,08",,
392,PGMN26,EMPREENDIMENTOS PAGUE MENOS S/A (*),05/11/2028,"DI + 2,2%","1,6981","1,2684","1,4944","0,0246","1,4698","1,519","1081,014404","101,4591","527,65",,
393,PLSB2A,AUTOPISTA LITORAL SUL S/A. (*),15/10/2028,"DI + 1,55%","1,35","1,05","1,206","0,0166","1,1893","1,2227","1075,07885","100,5076","376,46",,
394,PRLG17,PROLAGOS S/A - C.S.PUBL. DE ÁGUA E ESGOTO (*),10/04/2030,"DI + 1,2%","0,9296","0,6788","0,8",0,"0,8","0,8","1083,118601","101,2973","821,48",,
395,PSAN23,PARSAN S.A. (*),18/03/2030,"DI + 2,7%","2,2","1,8758","2,0489","0,003","2,0459","2,0521","1023,537287","102,1522","845,35",,
396,QUAL16,QUALICORP S/A (*) (**),03/06/2027,"DI + 1,85%","2,131","1,875","2,032","0,0591","1,9729","2,0912","524,217079","99,8115","266,29",10.0,
397,RADL15,RAIA DROGASIL S/A (*),25/01/2029,"DI + 1,49%","0,85","0,4501","0,65","0,0002","0,6498","0,6503","1046,085441","101,9632","590,35",,
398,RADL19,RAIA DROGASIL S/A (*),22/04/2031,"DI + 0,65%",--,--,"0,69","0,0552","0,6348","0,7453","1062,198272","99,8585","897,86",,
399,RCHL14,LOJAS RIACHUELO S.A. (*),07/11/2027,"DI + 2,35%","1,5744","1,3021","1,4579","0,0424","1,4155","1,5004","1073,828183","100,8505","244,44",,
400,RDORA5,REDE DOR SÃO LUIZ S/A (*),15/10/2032,DI + 2%,"1,2795","1,1","1,1806","0,0158","1,1647","1,1965","1109,429836","103,5173","1086,92",,
401,RDORB3,REDE DOR SÃO LUIZ S/A (*) (**),15/05/2032,"DI + 1,9%","1,1807","0,9609","1,0776","0,0123","1,0653","1,0901","1091,779495","103,0915","951,27",,
402,RDORB5,REDE DOR SÃO LUIZ S/A (*),15/10/2032,"DI + 1,95%","1,269","0,8265","1,0269","0,0113","1,0156","1,0384","1112,254487","103,8032","1040,93",,
403,RDORB9,REDE DOR SÃO LUIZ S/A (*),20/08/2031,"DI + 1,9%","1,04","0,8568","0,9399","0,0193","0,9206","0,9593","1049,945868","103,4293","901,04",,
404,RDORC1,REDE DOR SÃO LUIZ S/A (*),05/10/2031,DI + 2%,"1,6984","1,5509","1,6282","0,0357","1,5925","1,6639","1089,101056","101,253","860,96",,
405,RDORC3,REDE DOR SÃO LUIZ S/A (*) (**),15/05/2032,"DI + 1,9%","1,15","0,8969","1,0091","0,0326","0,9764","1,0418","1094,57814","103,3558","952,01",,
406,RDORC4,REDE DOR SÃO LUIZ S/A (*),15/09/2027,"DI + 0,65%","0,5691","0,3812","0,4732","0,018","0,4552","0,4913","1006,60194","100,3124","447,1",,
407,RDORC7,REDE DOR SÃO LUIZ S/A (*),20/06/2029,"DI + 0,79%","0,7","0,5497","0,6154","0,018","0,5975","0,6335","1043,825594","100,388","563,11",,
408,RDORC9,REDE DOR SÃO LUIZ S/A (*),20/08/2031,"DI + 1,9%","1,0463","0,85","0,9318","0,0308","0,9011","0,9627","1050,247188","103,459","901,1",10.0,
409,RDORD3,REDE DOR SÃO LUIZ S/A (*),05/05/2034,"DI + 1,7%","1,2","0,9386","1,0733","0,0116","1,0617","1,085","1095,779493","103,0453","1230,65",35.0,
410,RDORD4,REDE DOR SÃO LUIZ S/A (*),15/09/2031,"DI + 1,1%","1,0966","0,8","0,9405","0,0141","0,9263","0,9547","1010,245705","100,6648","1058,37",5.0,
411,RDORD7,REDE DOR SÃO LUIZ S/A (*),20/02/2030,"DI + 1,7%",--,--,"1,0302","0,116","0,9142","1,1462","1035,497885","102,0251","765,95",,
412,RDORD9,REDE DOR SÃO LUIZ S/A (*),25/07/2031,"DI + 2,25%","1,4376","1,1765","1,3079","0,018","1,2899","1,326","1060,675769","103,2568","875,93",,
413,RDORE4,REDE DOR SÃO LUIZ S/A (*),15/09/2034,"DI + 1,3%","1,2","0,9455","1,0632","0,018","1,0452","1,0814","1016,138718","101,2473","1337,59",,
414,RDORF1,REDE DOR SÃO LUIZ S/A (*),10/06/2033,"DI + 0,9%",--,--,"0,9877","0,091","0,8967","1,0788","1038,380661","99,6048","1147,74",,
415,RECV12,PETRORECONCAVO S.A. (*),15/10/2029,"DI + 1,15%","0,9604","0,6987","0,841","0,1269","0,7141","0,9679","1076,665266","100,8311","682,32",,
416,RENTA5,LOCALIZA RENT A CAR (*),11/08/2033,"DI + 2,35%","1,269","1,1495","1,2116","0,0164","1,1952","1,2281","1071,415224","105,0259","1113,25",45.0,
417,RENTC4,LOCALIZA RENT A CAR (*),25/11/2028,"DI + 1,85%","1,2935","1,047","1,16","0,0325","1,1275","1,1926","1072,312216","101,7086","628,94",,
418,RENTC8,LOCALIZA RENT A CAR (*),27/02/2029,"DI + 1,85%","1,2396","0,9987","1,1251","0,0308","1,0943","1,1559","1032,016679","101,9855","694,57",,
419,RENTD0,LOCALIZA RENT A CAR (*),10/12/2030,"DI + 1,55%","1,2562",1,"1,1279","0,0081","1,1198","1,1361","1061,156582","101,4218","855,56",,
420,RENTD9,LOCALIZA RENT A CAR (*),16/04/2030,"DI + 1,85%","1,3445","1,0808","1,2135","0,0181","1,1954","1,2316","1092,268252","102,0431","815,08",,
421,RENTE2,LOCALIZA RENT A CAR (*),20/05/2030,"DI + 1,2%",--,--,"1,2167","0,1184","1,0983","1,3352","1047,1068","99,9444","849,79",,
422,RENTE4,LOCALIZA RENT A CAR (*),01/08/2032,"DI + 1,3%","1,2765","0,9353","1,109","0,0355","1,0735","1,1446","1030,343231","100,7632","1016,18",,
423,RENTE9,LOCALIZA RENT A CAR (*),16/04/2034,"DI + 2,15%","1,5","1,2979","1,3959","0,0083","1,3876","1,4043","1107,461748","103,3297","1121,35",,
424,RENTF2,LOCALIZA RENT A CAR (*),20/05/2032,"DI + 1,4%","1,3358","0,9851","1,1904","0,1028","1,0876","1,2933","1057,643764","100,8884","1078,7",,
425,RIPR13,RIO PARANA ENERGIA S/A (*) (**),27/06/2027,"DI + 1,29%",--,--,"0,9479","0,039","0,9088","0,987","1042,004869","100,3829","284,75",,
426,RNDNA0,RANDON S.A. IMPLEMENTOS E PARTICIPACOES (*),09/11/2027,"DI + 1,5%","1,1479","0,8743","1,0248","0,0045","1,0203","1,0294","1068,963278","100,8392",449,,
427,RNDNA1,RANDON S.A. IMPLEMENTOS E PARTICIPACOES (*),17/05/2031,"DI + 1,17%","1,2336","1,042","1,1274","0,0212","1,1062","1,1487","1056,726767","100,1618","967,42",,
428,RNDNB0,RANDON S.A. IMPLEMENTOS E PARTICIPACOES (*),09/11/2029,"DI + 1,69%","1,1439","0,85","1,0102","0,0198","0,9904","1,0301","1080,56296","101,8608","694,08",,
429,RODB11,RODOVIAS DO BRASIL HOLDING S.A. (*),10/05/2030,"DI + 4,25%","2,3329","2,084","2,208","0,0274","2,1807","2,2355","1600,817087","105,4703","684,99",35.0,
430,RRRP14,3R PETROLEUM OLEO E GAS S.A. (*),08/02/2029,DI + 3%,"2,2732","1,8501","2,0493","0,0693","1,9799","2,1187","1040,51828","101,8497","499,1",,
431,RSAN15,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),05/12/2026,"DI + 2,5%",--,--,"2,1831","0,0326","2,1505","2,2158","1054,686736","100,3352","272,34",,
432,RSAN24,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*) (**),15/02/2026,"DI + 2,25%",--,--,--,--,--,--,N/D,N/D,N/D,,
433,RSAN25,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),05/12/2028,"DI + 2,9%","2,0105","1,666","1,8439","0,0901","1,7538","1,9341","1079,722503","102,5947","627,14",,
434,SAEL26,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A (*) (**),10/06/2026,"DI + 0,83%","0,3946","0,2","0,3052","0,0189","0,2863","0,3242","1047,739303","100,3488","168,17",,
435,SAELA4,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,04/09/2029,"DI + 0,8%","0,65","0,4023","0,5445","0,0473","0,4972","0,592","1015,645415","100,798","789,66",,
436,SAPRA1,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*) (**),15/03/2026,"DI + 1,65%",--,--,"1,2324","0,0355","1,1968","1,268","502,82826","100,1946",119,,
437,SAPRB1,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*) (**),15/01/2027,"DI + 0,88%",--,--,"0,7455","0,0307","0,7148","0,7764","1030,769021","100,1009","190,59",,
438,SAPRB4,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/01/2030,"DI + 1,05%",--,--,"0,7494","0,0446","0,7048","0,7941","1040,120509","100,9753","821,76",,
439,SAPRC1,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/04/2028,"DI + 1,9%",--,--,"0,9959","0,018","0,9779","1,014","1091,115459","101,8524","519,78",,
